bank_account_key,tdate,description,amount,classification,period_status,transaction_group,transaction_type,vendor,customer,comments,vendor_no_w9,customer_no_w9
8604Wagon,2020-10-05,SERVICE CHARGES FOR THE MONTH OF SEPTEMBER,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,Expense,Bank,8604Wagon
8604Wagon,2020-10-05,CHECK 1037,-192.5,clean,closed,A01-Income,Exp-HOA,GeneralVendor,8604Wagon,Expense,HOA,8604Wagon
8604Wagon,2020-11-02,QuickPay with Zelle payment to Trulo Property Management LLC 103,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,Expense,W9-TRULO,8604Wagon
8604Wagon,2020-11-02,ORIG CO NAME:PENNYMACORIG ID:XXXXXX9351 DESC DATE:Nov,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,Expense,Lender,8604Wagon
8604Wagon,2020-11-04,SERVICE CHARGES FOR THE MONTH OF OCTOBER,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,Expense,Bank,8604Wagon
8604Wagon,2020-11-05,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE: CO ENTRY DESCR:CASHOUT SEC:PPD TRACE#:XXXXXXXXXXX6364 EED:XX1105 IND ID: IND NAME:PAGODA AND MEADOW VIEW TRN: 3XXXXX6364TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,,8604Wagon,Tenant
8604Wagon,2020-11-30,QuickPay with Zelle payment to Neeraj Gupta JPMXXXXX2478,-109.35,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,Expense,ResoluteTaxServices,8604Wagon
8604Wagon,2020-12-01,QuickPay with Zelle payment to Trulo Property Management LLC XXXXXXX8893,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,Expense,W9-TRULO,8604Wagon
8604Wagon,2020-12-01,ORIG CO NAME:PENNYMAC ORIG ID:XXXXXX9351 DESC DATE:Dec 20 CO ENTRY DESCR:CASH SEC:WEB TRACE#:XXXXXXXXXXX9784 EED:XX1201 IND ID:XXXXXXXXXX-0012 IND NAME:8604 Wagon TRN: 3XXXXX9784TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,Expense,Lender,8604Wagon
8604Wagon,2020-12-03,SERVICE CHARGES FOR THE MONTH OF NOVEMBER,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,Expense,Bank,8604Wagon
8604Wagon,2020-12-04,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE: CO ENTRY DESCR:CASHOUT SEC:PPD TRACE#:XXXXXXXXXXX1024 EED:XX1204 IND ID: IND NAME:PAGODA AND MEADOW VIEW TRN: 3XXXXX1024TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,,8604Wagon,Tenant
8604Wagon,2020-12-30,QuickPay with Zelle payment to Trulo Property Management LLC XXXXXXX7059,-900,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,Property Mangement,W9-TRULO,8604Wagon
8604Wagon,2020-12-31,ORIG CO NAME:DENTON CO TAX ORIG ID:XXXXXX0920 DESC DATE:XX1230 CO ENTRY DESCR:CHECKPAYMTSEC:ARC TRACE#:XXXXXXXXXXX8186 EED:XX1231 IND ID:1038 IND NAME: TRN: 3XXXXX8186TC,-4627.08,clean,closed,A01-Income,Exp-Taxes,GeneralVendor,8604Wagon,Taxes,County,8604Wagon
8604Wagon,2020-12-31,Online Realtime Transfer to WF-Buffer-x3334 3334 transaction#: XXXXXXX0418 reference#: 0XXXXX0418RX 12/31,-5000,clean,closed,D01-Owner,Owner-Draw,Partnership,8604Wagon,Owners Draw,Partnership,8604Wagon
8604Wagon,2021-01-04,QuickPay with Zelle payment to Trulo Property Management LLC 10733960072,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-01-04,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Jan 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000023519014 EED:210104   IND ID:8028351082-0013              IND NAME:8604 Wagon TRN: 0043519014TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-01-06,SERVICE CHARGES FOR THE MONTH OF DECEMBER,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,BANK CHARGES - CALL TO REVERSE,Bank,8604Wagon
8604Wagon,2021-01-15,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:       CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000011824760 EED:210115   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 0151824760TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-02-01,QuickPay with Zelle payment to Trulo Property Management LLC 10919243443,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-02-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Feb 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000029257375 EED:210201   IND ID:8028351082-0014              IND NAME:8604 Wagon TRN: 0329257375TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-02-03,SERVICE CHARGES FOR THE MONTH OF JANUARY,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,BANK CHARGES - CALL TO REVERSE,Bank,8604Wagon
8604Wagon,2021-02-04,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:       CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000019423898 EED:210204   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 0359423898TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-03-01,QuickPay with Zelle payment to Trulo Property Management LLC 11105601263,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-03-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Mar 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000026715616 EED:210301   IND ID:8028351082-0015              IND NAME:8604 Wagon TRN: 0606715616TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-03-03,SERVICE CHARGES FOR THE MONTH OF FEBRUARY,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,BANK CHARGES - CALL TO REVERSE,Bank,8604Wagon
8604Wagon,2021-03-05,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:       CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000015732957 EED:210305   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 0645732957TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-03-23,ORIG CO NAME:WELLS FARGO IFI        ORIG ID:INTFITRVOS DESC DATE:032221 CO ENTRY DESCR:DDA TO DDASEC:PPD    TRACE#:091000014318360 EED:210323   IND ID:                             IND NAME:NEERAJ GUPTA TRN: 0824318360TC,2500,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,Brianhill rent,8604Wagon,Tenant
8604Wagon,2021-03-23,Online Transfer to  CHK ...4576 transaction#: 11425904562 03/23,-2500,clean,closed,A01-Income,Rev-Rent,4920Brianhill,8604Wagon,RENT,4920Brianhill,8604Wagon
8604Wagon,2021-04-01,Zelle payment to Trulo Property Management LLC 11281439242,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-04-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Apr 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000022562757 EED:210401   IND ID:8028351082-0016              IND NAME:8604 Wagon TRN: 0912562757TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-04-05,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:       CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000015415408 EED:210405   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 0955415408TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-04-05,SERVICE CHARGES FOR THE MONTH OF MARCH,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,BANK CHARGES - CALL TO REVERSE,Bank,8604Wagon
8604Wagon,2021-04-30,ORIG CO NAME:ACCT INTEGRATORS       ORIG ID:1454214418 DESC DATE:       CO ENTRY DESCR:Assn Dues SEC:WEB    TRACE#:113024167366988 EED:210430   IND ID:835364                       IND NAME:Neeraj Gupta TRN: 1207366988TC,-1.99,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,BANK FEE,Bank,8604Wagon
8604Wagon,2021-04-30,ORIG CO NAME:CROSS OAK RAN380       ORIG ID:1200378484 DESC DATE:       CO ENTRY DESCR:Assn Dues SEC:WEB    TRACE#:113024167368708 EED:210430   IND ID:835364                       IND NAME:Neeraj Gupta TRN: 1207368708TC,-200,clean,closed,A01-Income,Exp-Repair,GeneralVendor,8604Wagon,ROSS,Ross,8604Wagon
8604Wagon,2021-05-03,Zelle payment to Trulo Property Management LLC 11485339419,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-05-03,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:May 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000029664061 EED:210503   IND ID:8028351082-0017              IND NAME:8604 Wagon TRN: 1239664061TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-05-05,SERVICE CHARGES FOR THE MONTH OF APRIL,-30,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,BANK CHARGES - CALL TO REVERSE,Bank,8604Wagon
8604Wagon,2021-05-11,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:210510 CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000019668033 EED:210511   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 1319668033TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-05-18,SERVICE FEE REVERSAL,30,clean,closed,A01-Income,Exp-ProfessionalServices,8604Wagon,GeneralCustomer,BANK CHARGES - CALL TO REVERSE,8604Wagon,Bank
8604Wagon,2021-05-18,SERVICE FEE REVERSAL 2,30,clean,closed,A01-Income,Exp-ProfessionalServices,8604Wagon,GeneralCustomer,BANK CHARGES - CALL TO REVERSE,8604Wagon,Bank
8604Wagon,2021-05-18,SERVICE FEE REVERSAL 3,30,clean,closed,A01-Income,Exp-ProfessionalServices,8604Wagon,GeneralCustomer,BANK CHARGES - CALL TO REVERSE,8604Wagon,Bank
8604Wagon,2021-05-18,SERVICE FEE REVERSAL 4,30,clean,closed,A01-Income,Exp-ProfessionalServices,8604Wagon,GeneralCustomer,BANK CHARGES - CALL TO REVERSE,8604Wagon,Bank
8604Wagon,2021-06-01,Zelle payment to Trulo Property Management LLC 11684261281,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-06-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Jun 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000029308071 EED:210601   IND ID:8028351082-0018              IND NAME:8604 Wagon TRN: 1529308071TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-06-11,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:210610 CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000015982399 EED:210611   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 1625982399TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-07-01,Zelle payment to Trulo Property Management LLC 11884047909,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-07-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Jul 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000020680883 EED:210701   IND ID:8028351082-0019              IND NAME:8604 Wagon TRN: 1820680883TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-07-06,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:210704 CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000019808921 EED:210706   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 1879808921TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-08-02,Zelle payment to Trulo Property Management LLC 12083374945,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-08-02,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Aug 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000026697675 EED:210802   IND ID:8028351082-0020              IND NAME:8604 Wagon TRN: 2146697675TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-08-09,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:210808 CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000019346874 EED:210809   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 2219346874TC,1700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-09-01,Zelle payment to Trulo Property Management LLC 12292152857,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-09-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Sep 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000022107208 EED:210901   IND ID:8028351082-0021              IND NAME:8604 Wagon TRN: 2442107208TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-09-02,ORIG CO NAME:ACCT INTEGRATORS       ORIG ID:1454214418 DESC DATE:       CO ENTRY DESCR:Assn Dues SEC:WEB    TRACE#:113024169924782 EED:210902   IND ID:875917                       IND NAME:Neeraj Gupta TRN: 2459924782TC,-1.99,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,BANK FEE,Bank,8604Wagon
8604Wagon,2021-09-02,ORIG CO NAME:CROSS OAK RAN380       ORIG ID:1200378484 DESC DATE:       CO ENTRY DESCR:Assn Dues SEC:WEB    TRACE#:113024169924230 EED:210902   IND ID:875917                       IND NAME:Neeraj Gupta TRN: 2459924230TC,-250,clean,closed,A01-Income,Exp-Repair,GeneralVendor,8604Wagon,ROSS,Ross,8604Wagon
8604Wagon,2021-09-07,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:210904 CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000019316168 EED:210907   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 2509316168TC,1850,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-10-01,Zelle payment to Trulo Property Management LLC 12497866092,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-10-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Oct 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000025893188 EED:211001   IND ID:8028351082-0022              IND NAME:8604 Wagon TRN: 2745893188TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-10-05,ORIG CO NAME:VENMO                  ORIG ID:5264681992 DESC DATE:211004 CO ENTRY DESCR:CASHOUT   SEC:PPD    TRACE#:091000016197880 EED:211005   IND ID:                             IND NAME:PAGODA AND MEADOW VIEW TRN: 2786197880TC,1850,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-11-01,Zelle payment to Trulo Property Management LLC 12701448298,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,TRULO,W9-TRULO,8604Wagon
8604Wagon,2021-11-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Nov 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000023008615 EED:211101   IND ID:8028351082-0023              IND NAME:8604 Wagon TRN: 3053008615TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-12-01,Zelle payment to Trulo Property Management LLC 12919044766,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,,W9-TRULO,8604Wagon
8604Wagon,2021-12-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Dec 21 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000021442772 EED:211201   IND ID:8028351082-0024              IND NAME:8604 Wagon TRN: 3351442772TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,MORTGAGE,Lender,8604Wagon
8604Wagon,2021-12-09,ORIG CO NAME:The Kp Group-a1l       ORIG ID:9000865538 DESC DATE:120921 CO ENTRY DESCR:SIGONFILE SEC:CCD    TRACE#:111926084207817 EED:211209   IND ID:H9CH41                       IND NAME:Meadow View Homes LLC,3700,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,RENT,8604Wagon,Tenant
8604Wagon,2021-12-27,ONLINE TRANSFER TO CHK ...2603 TRANSACTION#: 13310288331 12/27,-1215,clean,closed,A01-Income,Exp-Insurance,GeneralVendor,8604Wagon,Wagon insurance paid by Sidney,Insurance,8604Wagon
8604Wagon,2021-12-29,CHECK 1014  ,-4755.67,clean,closed,A01-Income,Exp-Taxes,GeneralVendor,8604Wagon,Taxes,County,8604Wagon
8604Wagon,2021-12-31,Zelle payment to Neeraj Gupta JPM929429240,-141.6,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,RESOLUTE,ResoluteTaxServices,8604Wagon
8604Wagon,2021-12-31,Zelle payment to Trulo Property Management LLC 13353282506,-700,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,,W9-TRULO,8604Wagon
8604Wagon,2021-12-31,Online Transfer to CHK ...7616 transaction#: 13354481317 12/31,-4000,clean,closed,D01-Owner,Owner-Draw,Partnership,8604Wagon,Wagon Owners Draw to Heatherton,Partnership,8604Wagon
8604Wagon,2022-01-03,Zelle payment to Trulo Property Management LLC 13130361766,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,,W9-TRULO,8604Wagon
8604Wagon,2022-01-03,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Jan 22 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000021954149 EED:220103   IND ID:8028351082-0025              IND NAME:8604 Wagon TRN: 0031954149TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,Mortgage,Lender,8604Wagon
8604Wagon,2022-01-19,ORIG CO NAME:The Kp Group-a1l       ORIG ID:9000865538 DESC DATE:011922 CO ENTRY DESCR:SIGONFILE SEC:CCD    TRACE#:111926080144246 EED:220119   IND ID:4C0061                       IND NAME:Meadow View Homes LLC,1850,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,Rent,8604Wagon,Tenant
8604Wagon,2022-02-01,Zelle payment to Trulo Property Management LLC 13357617796,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,,W9-TRULO,8604Wagon
8604Wagon,2022-02-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Feb 22 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000027102701 EED:220201   IND ID:8028351082-0026              IND NAME:8604 Wagon TRN: 0327102701TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,,Lender,8604Wagon
8604Wagon,2022-02-09,ORIG CO NAME:The Kp Group-a1l       ORIG ID:9000865538 DESC DATE:020922 CO ENTRY DESCR:SIGONFILE SEC:CCD    TRACE#:111926085887977 EED:220209   IND ID:LSPN61                       IND NAME:Meadow View Homes LLC,1850,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,,8604Wagon,Tenant
8604Wagon,2022-03-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Mar 22 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000026739728 EED:220301   IND ID:8028351082-0027              IND NAME:8604 Wagon TRN: 0606739728TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,0,Lender,8604Wagon
8604Wagon,2022-03-08,Zelle payment to Trulo Property Management LLC 13569157099,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,0,W9-TRULO,8604Wagon
8604Wagon,2022-03-09,ORIG CO NAME:The Kp Group-a1l       ORIG ID:9000865538 DESC DATE:030922 CO ENTRY DESCR:SIGONFILE SEC:CCD    TRACE#:111926088874882 EED:220309   IND ID:4K7R71                       IND NAME:Meadow View Homes LLC,1900,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,0,8604Wagon,Tenant
8604Wagon,2022-04-01,ORIG CO NAME:ACCT INTEGRATORS       ORIG ID:1454214418 DESC DATE:       CO ENTRY DESCR:Assn Dues SEC:WEB    TRACE#:113024162762226 EED:220401   IND ID:978682                       IND NAME:Neeraj Gupta TRN: 0912762226TC,-1.99,clean,closed,A01-Income,Exp-ProfessionalServices,GeneralVendor,8604Wagon,Bank Fee,Bank,8604Wagon
8604Wagon,2022-04-01,Zelle payment to Trulo Property Management LLC 13773960944,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,0,W9-TRULO,8604Wagon
8604Wagon,2022-04-01,ORIG CO NAME:CROSS OAK RAN380       ORIG ID:1200378484 DESC DATE:       CO ENTRY DESCR:Assn Dues SEC:WEB    TRACE#:113024162761861 EED:220401   IND ID:978682                       IND NAME:Neeraj Gupta TRN: 0912761861TC,-250,clean,closed,A01-Income,Exp-HOA,GeneralVendor,8604Wagon,0,HOA,8604Wagon
8604Wagon,2022-04-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Apr 22 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000024503383 EED:220401   IND ID:8028351082-0028              IND NAME:8604 Wagon TRN: 0914503383TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,Mortgage,Lender,8604Wagon
8604Wagon,2022-05-02,Zelle payment to Trulo Property Management LLC 14006301305,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,0,W9-TRULO,8604Wagon
8604Wagon,2022-05-02,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:May 22 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000023841861 EED:220502   IND ID:8028351082-0029              IND NAME:8604 Wagon TRN: 1223841861TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,0,Lender,8604Wagon
8604Wagon,2022-05-06,ORIG CO NAME:The Kp Group-a1l       ORIG ID:9000865538 DESC DATE:050622 CO ENTRY DESCR:SIGONFILE SEC:CCD    TRACE#:111926084100119 EED:220506   IND ID:FCDY91                       IND NAME:Meadow View Homes LLC,3550,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,0,8604Wagon,Tenant
8604Wagon,2022-06-01,Zelle payment to Trulo Property Management LLC 14239674975,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,0,W9-TRULO,8604Wagon
8604Wagon,2022-06-01,ORIG CO NAME:PENNYMAC               ORIG ID:1262049351 DESC DATE:Jun 22 CO ENTRY DESCR:CASH      SEC:WEB    TRACE#:021000027099967 EED:220601   IND ID:8028351082-0030              IND NAME:8604 Wagon TRN: 1527099967TC,-843.79,clean,closed,A01-Income,Exp-Mortgage,GeneralVendor,8604Wagon,0,Lender,8604Wagon
8604Wagon,2022-06-15,ORIG CO NAME:The Kp Group-a1l       ORIG ID:9000865538 DESC DATE:061522 CO ENTRY DESCR:SIGONFILE SEC:CCD    TRACE#:111926083767121 EED:220615   IND ID:KYRMC1                       IND NAME:Meadow View Homes LLC,1850,clean,closed,A01-Income,Rev-Rent,8604Wagon,GeneralCustomer,0,8604Wagon,Tenant
8604Wagon,2022-06-30,Zelle payment to 00-Neeraj Gupta JPM999dgnni6,-1155,clean,closed,A01-Income,Exp-Repair,GeneralVendor,8604Wagon,0,ChoiceHomeWarranty,8604Wagon
8604Wagon,2022-07-01,Zelle payment to Trulo Property Management LLC 14470624707,-75,clean,closed,A01-Income,Exp-Mgmt,W9-TRULO,8604Wagon,0,W9-TRULO,8604Wagon
